habitat_type;sampling_regime;plot_id_year;exploratory;plot_id;collection_year;biomass;abundance_unidentified_identified;abundance_identified;species;abundance_carnivore;species_carnivore;biomass_carnivore;abundance_herbivore;species_herbivore;biomass_herbivore;abundance_detritomycetophage;species_detritomycetophage;biomass_detritomycetophage;abundance_omnivore;species_omnivore;biomass_omnivore;abundance_weak_disperser;species_weak_disperser;biomass_weak_disperser;abundance_strong_disperser;species_strong_disperser;biomass_strong_disperser;landuse_intensity;mean_winter_temperature;precipitation_sum_growing_preriod;grassland_cover_250;grassland_cover_500;grassland_cover_1000;grassland_cover_1500;arable_cover_1000;arable_cover_1500;arable_cover_250;arable_cover_500
forest;annual;AEW06_2014;ALB;AEW6;2014;260489572793589;NA;185;38;7;6;197.687143419946;142;12;155054889051503;22;13;390.891899760627;14;7;465.767794240286;5;2;82.0597768103573;180;36;252283595112553;1188176588;137725033333333;8179;478;1315;2576;3025;183;361;0;0
forest;annual;AEW06_2015;ALB;AEW6;2015;427672389179261;NA;254;44;18;14;456.471251158452;123;7;213438603235306;22;11;446.087329579211;91;12;1239.77927870188;3;3;23.2956525716596;251;41;425342823922095;1188176588;628583166666667;61967999;478;1315;2576;3025;183;361;0;0
forest;annual;AEW06_2016;ALB;AEW6;2016;192653851586473;NA;107;32;17;10;192.0250402902;36;8;881986834953055;8;6;194.985901569897;46;8;657.540739051579;0;0;0;107;32;192653851586473;1188176588;252214157024793;69212;478;1315;2576;3025;183;361;0;0
forest;annual;AEW07_2008;ALB;AEW7;2008;389780266028317;NA;123;62;32;20;929.777733608752;31;13;818544485788015;34;17;344.173558268406;26;12;1805.30688261799;2;2;23.7055205467035;121;60;387409713973646;1028530392;12105473553719;73272;4371;4977;282;1774;458;1848;0;0
forest;annual;AEW07_2009;ALB;AEW7;2009;188815442034108;NA;128;58;20;18;403.051004974352;33;6;235177829764285;55;23;386.080580684181;20;11;863.845004918263;1;1;5.42447268584173;126;56;188272994765524;1028530392;-597215;83272;4371;4977;282;1774;458;1848;0;0
forest;annual;AEW07_2010;ALB;AEW7;2010;213289927424711;NA;191;54;16;11;304.855402865577;35;9;475666188974355;77;21;601.21652405358;63;13;751.161158353597;3;3;5.51422590116446;188;51;212738504834594;1028530392;-76378483333333;75031;4371;4977;282;1774;458;1848;0;0
forest;annual;AEW07_2011;ALB;AEW7;2011;410175258449959;NA;306;66;31;26;628.371661321278;66;9;696151867888762;119;20;1074.927028665;90;11;1702.30202662455;1;1;18.0816099500086;305;65;408367097454958;1028530392;-52240283333333;60446;4371;4977;282;1774;458;1848;0;0
forest;annual;AEW07_2012;ALB;AEW7;2012;542774233500356;NA;198;65;33;20;978.100098672726;83;13;159375773855663;45;17;560.090362381931;37;15;2295.79413539227;8;3;160.61299079433;188;60;524803330953934;1028530392;-149545537190083;5987;4371;4977;282;1774;458;1848;0;0
forest;annual;AEW07_2013;ALB;AEW7;2013;347160397666735;NA;167;43;20;14;572.031664813807;107;6;131543401210476;22;13;282.379541860308;18;10;1301.75875788848;6;3;95.5988404900061;161;40;337600513617735;1028530392;-49473625;79787;4371;4977;282;1774;458;1848;0;0
forest;annual;AEW07_2014;ALB;AEW7;2014;356349396789481;NA;133;39;7;5;71.4391382115664;88;13;109396015579691;15;10;1213.89349398967;23;11;1184.20117989667;8;3;155.041681886818;123;35;337026021666821;1028530392;146482316666667;76036;4371;4977;282;1774;458;1848;0;0
forest;annual;AEW07_2015;ALB;AEW7;2015;447634749944308;NA;190;54;15;10;63.2957730696804;92;13;193205691565929;40;18;180.52896811688;43;13;2300.46584259723;10;4;115.094638606089;180;50;436125286083699;1028530392;85102725;61299;4371;4977;282;1774;458;1848;0;0
forest;annual;AEW07_2016;ALB;AEW7;2016;251522429370603;NA;114;34;12;8;109.68712606414;74;8;872322506121697;11;11;230.097925012542;17;7;1303.11673650765;0;0;0;114;34;251522429370603;1028530392;31230405785124;62278;4371;4977;282;1774;458;1848;0;0
forest;annual;AEW08_2008;ALB;AEW8;2008;121481325353323;NA;208;87;45;22;1675.4078004961;79;13;180480461278307;41;30;2771.70144295431;43;22;5896.2186790988;7;7;159.422589494686;201;80;119887099458376;0;12423073553719;75156;199;1075;1873;1803;986;1033;0;638
forest;annual;AEW08_2009;ALB;AEW8;2009;876620418199077;NA;168;74;26;19;862.431784355148;61;11;110323215642334;49;28;2695.92360137808;32;16;4104.6166398342;4;4;123.091205399639;163;69;864311297659113;0;-72108683333333;78257;199;1075;1873;1803;986;1033;0;638
forest;annual;AEW08_2010;ALB;AEW8;2010;905328023771012;NA;192;61;19;15;817.030876207977;76;9;24450441064724;47;22;2838.91229043998;50;15;2952.29296458976;5;3;163.897089706044;186;57;888938314800407;0;-57838916666667;7117;199;1075;1873;1803;986;1033;0;638
forest;annual;AEW08_2011;ALB;AEW8;2011;86963123895286;NA;336;82;50;24;1279.29547819162;108;16;266349062859835;47;25;1052.63688433269;131;17;3700.88939840593;9;8;273.928628050632;326;73;842238376147797;0;-424767166666667;58773;199;1075;1873;1803;986;1033;0;638
forest;annual;AEW08_2012;ALB;AEW8;2012;121374468205429;NA;256;83;53;23;1566.13473713127;87;13;37822105843788;63;24;3042.17823700514;53;23;3746.92326202774;9;5;271.07673357346;246;77;118292588453382;0;-124830991735537;61008;199;1075;1873;1803;986;1033;0;638
forest;annual;AEW08_2013;ALB;AEW8;2013;903755125263669;NA;252;62;16;12;502.272792873123;147;14;307110469749549;50;24;514.147033749487;39;12;4950.0267285186;6;6;259.897555834172;246;56;877765369680252;0;-381711666666667;83149998;199;1075;1873;1803;986;1033;0;638
forest;annual;AEW08_2015;ALB;AEW8;2015;101040270086465;NA;246;52;14;10;572.617602163617;145;11;307060420769838;29;18;297.677559962248;58;13;6163.12763882226;3;2;36.8996902937927;242;49;100671273183527;0;811541333333333;60416;199;1075;1873;1803;986;1033;0;638
forest;annual;AEW08_2016;ALB;AEW8;2016;674321519725634;NA;144;48;12;9;557.271362535648;75;11;152455694749523;29;18;295.357170606567;28;10;4366.0297166189;2;2;41.5842805753927;140;44;669666747876651;0;298819925619835;76938;199;1075;1873;1803;986;1033;0;638
forest;annual;AEW09_2008;ALB;AEW9;2008;618334141766911;NA;230;79;48;26;1284.56055446635;67;12;196267191997669;64;24;632.300252431943;51;17;2303.80869079412;5;2;75.4274957593823;224;76;610791392190972;485296467;150850892561983;71866;956;2177;3031;3524;1068;811;0;9
forest;annual;AEW09_2009;ALB;AEW9;2009;651870405259232;NA;186;68;31;19;608.311304535994;73;13;236646570417606;40;20;414.725566067673;42;16;3129.2014778126;4;3;35.1533166270987;182;65;648355073596523;485296467;-4065485;7633;956;2177;3031;3524;1068;811;0;9
forest;annual;AEW09_2010;ALB;AEW9;2010;781884812011008;NA;396;73;28;14;1067.66702784973;70;9;172750009142959;152;32;1482.37603357283;146;18;3541.30496725794;4;2;25.9463653687952;391;70;778987864931627;485296467;-468996666666667;69711;956;2177;3031;3524;1068;811;0;9
forest;annual;AEW09_2011;ALB;AEW9;2011;740175979767035;NA;413;74;35;21;1704.97134450166;77;16;158218335954033;50;22;428.649433752125;251;15;3685.95565987624;1;1;20.6824151216847;412;73;738107738254867;485296467;-320895583333333;54859;956;2177;3031;3524;1068;811;0;9
forest;annual;AEW09_2012;ALB;AEW9;2012;10134497984031;NA;339;86;41;19;1750.48910879726;115;16;299565149704408;114;30;1260.19184137029;69;21;4128.16553681934;0;0;0;339;86;10134497984031;485296467;-149053223140496;6106;956;2177;3031;3524;1068;811;0;9
forest;annual;AEW09_2013;ALB;AEW9;2013;830818098846018;NA;337;68;25;17;707.501228264909;150;17;406721924762304;34;22;632.025437222244;128;12;2901.43507534998;5;5;82.1325880918135;332;63;822604840036836;485296467;-262169916666667;84458999;956;2177;3031;3524;1068;811;0;9
forest;annual;AEW09_2014;ALB;AEW9;2014;274824806633001;NA;147;50;11;11;337.129311447108;99;12;106876755305003;24;19;506.514332621611;13;8;835.83686921126;1;1;1.52858561321321;145;48;274671948071679;485296467;171943091666667;76365;956;2177;3031;3524;1068;811;0;9
forest;annual;AEW09_2015;ALB;AEW9;2015;570456383905883;NA;188;57;18;13;644.912768955383;104;14;134444130013848;27;17;380.708668070362;39;13;3334.50110189461;4;3;1599.1919712526;183;53;410537186780623;485296467;8520695;60343;956;2177;3031;3524;1068;811;0;9
forest;annual;AEW09_2016;ALB;AEW9;2016;352150017810507;NA;129;45;15;10;84.5279261473885;62;14;203474498821796;27;13;305.87531963278;25;8;1096.35194410694;5;4;41.4050785812074;124;41;348009509952386;485296467;29131232231405;72514;956;2177;3031;3524;1068;811;0;9
forest;annual;HEW01_2008;HAI;HEW1;2008;129664461530309;NA;321;106;58;32;985.607403122608;26;18;127462077685468;146;24;2024.31912574716;91;32;8681.89884730648;5;4;551.811555846015;316;102;124146345971849;1869371269;196112570247934;49902;0;0;0;15;0;239;0;0
forest;annual;HEW01_2009;HAI;HEW1;2009;827056888287771;NA;192;85;45;24;475.929356229383;16;12;414690636282634;92;28;3217.81873401484;39;21;4162.13015635085;3;3;20.8332557570362;189;82;824973562712067;1869371269;-67689525;61059;0;0;0;15;0;239;0;0
forest;annual;HEW01_2010;HAI;HEW1;2010;639009065562745;NA;178;87;59;27;783.696289554396;45;18;160480421088844;34;22;146.237714305208;40;20;3855.35244087941;7;7;158.138007206427;168;78;621285661375113;1869371269;-79472916666667;53797;0;0;0;15;0;239;0;0
forest;annual;HEW01_2011;HAI;HEW1;2011;22477543765312;NA;351;115;39;27;1107.68548777402;88;31;349571423392693;107;33;9720.6193220463;117;24;8153.52472156474;26;4;655.262782719768;324;110;218031849479223;1869371269;-88546175;40407;0;0;0;15;0;239;0;0
forest;annual;HEW01_2012;HAI;HEW1;2012;120381378814629;NA;258;86;41;19;1004.74765764826;64;18;308744868179468;74;27;880.628132336339;79;22;7065.31340968358;2;2;108.001583193398;256;84;119301362982695;1869371269;39500347107438;51294;0;0;0;15;0;239;0;0
forest;annual;HEW01_2013;HAI;HEW1;2013;138733227429311;NA;233;96;41;17;1483.85826968935;67;16;159164474776436;60;34;3244.36135600533;65;29;7553.45836947203;2;1;192.950189635692;230;94;136803725532954;1869371269;39479166666667;60573;0;0;0;15;0;239;0;0
forest;annual;HEW01_2014;HAI;HEW1;2014;587878078108707;NA;272;54;26;10;1106.46371833663;56;15;84395715105467;41;16;1498.85484419505;149;13;2429.50506750072;9;2;812.928308043693;263;52;506585247304338;1869371269;233092016666667;54880999;0;0;0;15;0;239;0;0
forest;annual;HEW01_2015;HAI;HEW1;2015;837657967616465;NA;227;89;48;25;1261.03847117812;54;18;695519501051697;67;24;1505.84272435631;58;22;4914.17897957852;10;7;515.609201308198;214;79;78491389864809;1869371269;159709025;37734;0;0;0;15;0;239;0;0
forest;annual;HEW01_2016;HAI;HEW1;2016;15461775375791;NA;216;82;36;23;773.756212255341;56;17;201897261008706;70;24;3798.86552498624;54;18;8870.1810284624;4;2;195.795592722935;210;78;152468837483982;1869371269;324828495867769;3617;0;0;0;15;0;239;0;0
forest;annual;HEW02_2008;HAI;HEW2;2008;570668967536634;NA;235;94;41;27;585.501855279002;22;13;153059139239997;121;30;1176.81033021643;51;24;2413.78609747094;3;3;12.4056072419911;230;90;565609199878457;1307316607;246468314049587;46068;486;572;317;1193;2544;293;435;1602
forest;annual;HEW02_2009;HAI;HEW2;2009;378491856374222;NA;149;74;23;21;571.901675605771;13;7;138292460453907;85;29;1042.67715150049;28;17;787.415132096883;5;3;204.068241509393;144;71;358085032223283;1307316607;-69419916666667;55259;486;572;317;1193;2544;293;435;1602
forest;annual;HEW02_2010;HAI;HEW2;2010;731631735450537;NA;160;81;33;23;1378.40472776517;22;10;981910884119475;75;32;1156.7831396006;30;16;3799.21860302012;6;4;570.550715105123;154;77;674576663940025;1307316607;-58269441666667;52036;486;572;317;1193;2544;293;435;1602
forest;annual;HEW02_2011;HAI;HEW2;2011;159868452472208;NA;527;140;74;36;1550.76324808551;55;22;291100637174639;286;47;3258.67283080129;112;35;8266.40279658764;12;6;657.936457157625;514;133;153098127553933;1307316607;-55450733333333;37692;486;572;317;1193;2544;293;435;1602
forest;annual;HEW02_2012;HAI;HEW2;2012;182586041021802;NA;677;164;95;49;2142.8931260276;101;24;316673415986954;362;54;5386.83117895881;119;37;7562.14563732429;10;6;391.465983301187;664;156;178485535760865;1307316607;882620991735537;45743;486;572;317;1193;2544;293;435;1602
forest;annual;HEW02_2013;HAI;HEW2;2013;150351398459562;NA;269;88;33;19;781.935725571077;50;19;295878932189337;115;29;4875.25149388645;71;21;6419.16330460525;11;6;642.216119285564;257;81;143902196016306;1307316607;337913;56148;486;572;317;1193;2544;293;435;1602
forest;annual;HEW02_2014;HAI;HEW2;2014;708601257891858;NA;159;61;21;13;710.182034094179;14;8;529371982452176;63;23;2020.26732824565;61;17;3826.19123412658;3;1;289.425284453538;156;60;679658729446505;1307316607;249559333333333;47912;486;572;317;1193;2544;293;435;1602
forest;annual;HEW02_2015;HAI;HEW2;2015;705227942447646;NA;252;87;40;22;964.597370537633;30;18;946958536794874;119;30;1161.25871818579;63;17;3979.46479895817;5;5;113.623717795242;244;80;689650669526023;1307316607;18239305;34974;486;572;317;1193;2544;293;435;1602
forest;annual;HEW03_2008;HAI;HEW3;2008;150962395096449;NA;455;109;53;31;1703.07809935056;26;11;195114339076445;289;38;4082.98310761581;87;29;7359.03491191405;2;2;16.3715974577989;453;107;150798679121871;2197936325;298839876033058;46899;0;291;1404;2073;2717;3674;0;718
forest;annual;HEW03_2009;HAI;HEW3;2009;607329742863765;NA;309;72;21;15;209.54022159455;19;6;495267065723931;200;28;1091.43049299037;69;23;4277.0596483288;2;2;20.9424767544655;306;69;605235495188319;2197936325;-31781925;60213;0;291;1404;2073;2717;3674;0;718
forest;annual;HEW03_2010;HAI;HEW3;2010;786064163085263;NA;218;81;36;23;1940.20363536117;27;14;141837075841231;96;27;1616.57089563839;59;17;2885.49634144075;6;3;325.359301841255;212;78;753528232901138;2197936325;-74602791666667;53367;0;291;1404;2073;2717;3674;0;718
forest;annual;HEW03_2011;HAI;HEW3;2011;168116977971245;NA;522;128;48;22;1752.78736701418;51;21;173096901480986;287;46;4633.23796919381;136;39;8694.70344610669;8;4;353.420945330327;514;124;164582768517942;2197936325;-789656;34332;0;291;1404;2073;2717;3674;0;718
forest;annual;HEW03_2012;HAI;HEW3;2012;221908490401093;NA;772;119;71;37;2354.74912782075;46;15;214219629710179;352;42;6315.17605498991;303;25;11378.7275601968;7;4;49.1094927254741;765;115;221417395473838;2197936325;745154876033058;47706;0;291;1404;2073;2717;3674;0;718
forest;annual;HEW03_2013;HAI;HEW3;2013;16889115007624;NA;634;110;53;27;2177.29584646209;45;16;269868316115846;353;39;3158.76485900998;181;27;8854.37114099343;5;3;334.668810595984;624;103;165238236739825;2197936325;9908;60075;0;291;1404;2073;2717;3674;0;718
forest;annual;HEW03_2015;HAI;HEW3;2015;668571835445546;NA;270;81;23;12;803.231250492944;43;18;137222834755791;115;30;941.964217897141;89;21;3568.29453850746;6;4;559.63754652962;263;76;612608080792584;2197936325;233654183333333;42994;0;291;1404;2073;2717;3674;0;718
forest;annual;HEW03_2016;HAI;HEW3;2016;959008321150337;NA;227;76;23;14;289.352844873358;32;18;140117875018574;121;26;1223.89998011822;51;18;6675.65163632604;5;4;117.659929722705;221;71;94015641861335;2197936325;337909123966942;43664;0;291;1404;2073;2717;3674;0;718
forest;annual;HEW04_2008;HAI;HEW4;2008;383423962816245;NA;389;59;47;23;460.170777625665;25;10;160295683523824;294;13;547.690698232256;23;13;1223.42131706629;6;4;86.0661963850441;382;54;374817343177741;1890467829;170601595041322;48533;0;0;357;686;1441;1795;0;74
forest;annual;HEW04_2009;HAI;HEW4;2009;256433392783743;NA;119;54;33;18;393.510644765073;29;14;193462091296886;35;9;53.057654787407;22;13;183.14471531609;5;4;173.088534394175;111;47;239124539344326;1890467829;-69989608333333;5698;0;0;357;686;1441;1795;0;74
forest;annual;HEW04_2010;HAI;HEW4;2010;20718333249449;NA;116;40;31;14;384.019728217392;20;6;487823483875038;42;10;798.037234081366;23;10;401.952878771106;5;4;64.733760409269;110;35;200709956453563;1890467829;-114976416666667;56132001;0;0;357;686;1441;1795;0;74
forest;annual;HEW04_2011;HAI;HEW4;2011;141127540371287;NA;412;77;37;20;759.129629680598;272;20;888461490536289;65;17;2083.46187038363;38;20;2385.5476317016;35;4;641.363741620745;376;72;13471390295508;1890467829;-143076725;34606;0;0;357;686;1441;1795;0;74
forest;annual;HEW04_2012;HAI;HEW4;2012;279860081077415;NA;167;47;24;13;555.969647907532;104;16;122803643346109;24;9;362.962759680001;15;9;651.631969725529;14;6;304.940905358381;153;41;249365990541577;1890467829;220100082644628;49098;0;0;357;686;1441;1795;0;74
forest;annual;HEW04_2013;HAI;HEW4;2013;21790814148145;NA;108;36;11;9;357.249051013636;76;13;16127282607532;10;6;171.56800806665;11;8;37.5360949810107;16;5;283.635875813049;92;31;189544553900145;1890467829;-81785;57815;0;0;357;686;1441;1795;0;74
forest;annual;HEW04_2014;HAI;HEW4;2014;601076426140883;NA;422;56;13;12;369.227481468022;234;25;462761165454789;152;7;145.495407888658;23;12;868.429717504262;130;6;714.226391230917;292;50;529653787017791;1890467829;217123608333333;55774;0;0;357;686;1441;1795;0;74
forest;annual;HEW04_2015;HAI;HEW4;2015;585049143891323;NA;232;58;19;14;969.251291803232;135;23;42734336901292;58;9;96.7669919029503;20;12;511.039465077854;21;6;1913.28662973941;211;52;393720480917382;1890467829;144780183333333;3688;0;0;357;686;1441;1795;0;74
forest;annual;HEW04_2016;HAI;HEW4;2016;654442318153814;NA;203;61;27;21;502.453695552928;97;18;308874285593901;56;14;1176.17136563889;23;8;1777.0552644073;15;6;417.220534306053;186;53;612720264723208;1890467829;312251413223141;36371;0;0;357;686;1441;1795;0;74
forest;annual;HEW05_2008;HAI;HEW5;2008;19841366137262;NA;333;114;85;30;902.631449534066;38;10;523806688722235;114;44;6362.99872426296;96;30;7337.6690762426;5;3;263.167467444727;328;111;195781986698173;955597643;211696297520661;53812;0;2;48;569;114;1097;0;0
forest;annual;HEW05_2009;HAI;HEW5;2009;102614292333814;NA;300;78;57;23;1408.47467798329;26;11;268251142376799;91;26;3225.17127940313;126;18;2945.27185222703;3;1;289.425284453538;297;77;99720039489279;955597643;-3611945;62164;0;2;48;569;114;1097;0;0
forest;annual;HEW05_2010;HAI;HEW5;2010;488474576400664;NA;218;66;57;20;754.147590694639;45;16;210552196203609;39;17;331.497916101756;77;13;1693.57829517415;2;2;38.5377405097425;215;63;48462080234969;955597643;-73788916666667;56667;0;2;48;569;114;1097;0;0
forest;annual;HEW05_2011;HAI;HEW5;2011;104289638213863;NA;195;78;34;14;898.478337749872;54;20;391152848274635;65;28;3913.45909252787;42;16;1705.49790836226;8;5;119.837981509166;186;72;103091258398772;955597643;-8415245;38787;0;2;48;569;114;1097;0;0
forest;annual;HEW05_2012;HAI;HEW5;2012;141876429836599;NA;280;98;32;19;1349.96676746596;102;23;630331965961166;62;34;2547.50445670382;84;22;3986.85209987848;13;4;546.14727029812;267;94;136414957133618;955597643;652114132231405;48839;0;2;48;569;114;1097;0;0
forest;annual;HEW05_2013;HAI;HEW5;2013;149539509124403;NA;246;78;41;24;1663.80407032847;108;15;557156229350727;36;18;3025.09337920513;61;21;4693.49116939939;19;4;947.14471490141;227;74;140068061975389;955597643;26368416666667;58117;0;2;48;569;114;1097;0;0
forest;annual;HEW05_2014;HAI;HEW5;2014;115032189369734;NA;255;53;16;12;327.844662345206;128;11;437176558963787;37;17;1805.54637341084;74;13;4998.06231157951;8;3;1443.65501368848;247;50;100595639232849;955597643;236018366666667;47214;0;2;48;569;114;1097;0;0
forest;annual;HEW05_2015;HAI;HEW5;2015;888404211125458;NA;221;74;29;21;1198.59829489292;88;16;136523117959135;40;21;396.193010948324;64;16;5924.01962582198;17;8;3662.89205768626;204;66;522115005356832;955597643;155125341666667;47487;0;2;48;569;114;1097;0;0
forest;annual;HEW05_2016;HAI;HEW5;2016;418307208496158;NA;81;36;21;11;1287.36484942838;26;8;107055141598239;19;10;340.572974164644;15;7;1484.58284538616;15;5;907.504694723055;64;29;31899255912278;955597643;329698727272727;42187;0;2;48;569;114;1097;0;0
forest;annual;HEW06_2008;HAI;HEW6;2008;155717627843401;NA;234;87;68;27;835.254073205102;56;13;641768834246938;57;28;2773.88320343832;53;19;5544.93716522729;7;4;71.7517238624223;226;82;155000110604777;746716159;223273404958678;52946;0;0;181;326;0;422;0;0
forest;annual;HEW06_2009;HAI;HEW6;2009;941761172338964;NA;230;72;39;20;354.397759047975;33;17;227942638097968;85;24;4433.14323050118;73;11;2350.6443528608;5;4;154.470281723742;225;68;926314144166589;746716159;-426183916666667;61363;0;0;181;326;0;422;0;0
forest;annual;HEW06_2010;HAI;HEW6;2010;439863915232531;NA;154;70;30;21;461.561239466304;50;16;184229114434602;23;15;907.068575167719;51;18;1187.71819334527;2;2;9.11005032431977;151;67;438952910200099;746716159;-81342358333333;56986;0;0;181;326;0;422;0;0
forest;annual;HEW06_2011;HAI;HEW6;2011;130617660863888;NA;301;69;47;18;1910.59108822071;93;16;446448264630853;81;21;5509.51182003454;80;14;1177.18053182498;11;4;540.063384934893;290;65;125217027014539;746716159;-107537558333333;37889;0;0;181;326;0;422;0;0
forest;annual;HEW06_2012;HAI;HEW6;2012;862594015605926;NA;206;76;46;19;3404.10746586732;76;18;301425444171958;42;24;468.111318309712;42;15;1739.46693016265;8;6;260.638336443071;198;70;836530181961619;746716159;440254462809917;47385;0;0;181;326;0;422;0;0
forest;annual;HEW06_2013;HAI;HEW6;2013;120083780312213;NA;269;76;26;22;626.762055926552;138;19;554742482573279;44;19;4044.01514736666;61;16;1790.17600219526;4;2;150.719924667872;265;74;118576581065534;746716159;24371875;58807001;0;0;181;326;0;422;0;0
forest;annual;HEW06_2014;HAI;HEW6;2014;123745406192064;NA;453;54;18;10;1151.00737945625;167;15;611583828547116;35;18;2098.00679914734;231;10;3009.68815513163;12;3;434.814634447383;439;50;11939725984759;746716159;251268691666667;47054;0;0;181;326;0;422;0;0
forest;annual;HEW06_2015;HAI;HEW6;2015;716164476970892;NA;187;57;22;13;951.631334296747;70;16;367052004671362;34;16;1225.9793920163;61;12;1313.51399668226;12;3;600.614530825962;174;53;656103023888296;746716159;174070491666667;46859;0;0;181;326;0;422;0;0
forest;annual;HEW06_2016;HAI;HEW6;2016;658257995787576;NA;140;43;46;17;2434.42694365007;53;11;194784020012762;28;9;880.231329749742;13;6;1320.08148434833;22;4;1700.24870288715;117;38;488233125498862;746716159;340881909090909;39729;0;0;181;326;0;422;0;0
forest;annual;HEW07_2008;HAI;HEW7;2008;133928642113296;NA;411;109;125;33;1980.30593530074;43;15;470454763992364;180;32;3420.06106662191;63;29;3287.94956948327;19;8;129.683727036126;392;101;132631804842934;694842132;259430090909091;51945;0;0;213;362;1;768;0;0
forest;annual;HEW07_2009;HAI;HEW7;2009;490183918560924;NA;167;68;31;22;580.533470962909;39;10;17485986910675;50;21;625.843217967352;47;15;1946.86380561148;2;2;9.97088933028716;165;66;489186829627895;694842132;-655145;71239;0;0;213;362;1;768;0;0
forest;annual;HEW07_2010;HAI;HEW7;2010;501042627281991;NA;207;54;21;16;650.332071965825;33;12;13606660143885;42;14;859.462991726886;111;12;2139.96519473871;2;2;104.004741568708;204;51;490642153125121;694842132;-449243416666667;48395;0;0;213;362;1;768;0;0
forest;annual;HEW07_2011;HAI;HEW7;2011;121735027949779;NA;425;85;38;23;1861.61859277718;123;15;306042339070744;109;26;2448.09243208562;155;21;4803.36837940766;27;8;977.53405123691;396;76;11195968743741;694842132;-5229615;31832;0;0;213;362;1;768;0;0
forest;annual;HEW07_2012;HAI;HEW7;2012;473806363205153;NA;217;70;39;20;710.565163187963;60;15;16276658272379;60;19;456.236764367965;58;16;1943.5958772577;15;3;104.531766183289;201;66;463353186586824;694842132;841112148760331;45652;0;0;213;362;1;768;0;0
forest;annual;HEW07_2013;HAI;HEW7;2013;827123397675692;NA;304;78;27;18;1049.13059697665;123;11;345639925706451;65;24;531.246232887985;89;25;3234.45788982778;23;3;695.441402938658;280;74;757579257381826;694842132;363951333333333;59125;0;0;213;362;1;768;0;0
forest;annual;HEW07_2014;HAI;HEW7;2014;960238228116442;NA;377;49;13;10;609.459766604302;165;16;263030878681138;64;13;3644.62367575815;135;10;2717.99005199059;17;3;473.187265528726;360;46;912919501563569;694842132;263180566666667;50225;0;0;213;362;1;768;0;0
forest;annual;HEW07_2015;HAI;HEW7;2015;797483035941462;NA;608;64;25;14;995.636128218996;139;16;410888730306978;404;18;675.750085119591;40;16;2194.55684300625;356;5;664.844886272453;252;59;730998547314216;694842132;18900765;34736;0;0;213;362;1;768;0;0
forest;annual;HEW07_2016;HAI;HEW7;2016;608504325898909;NA;174;60;27;19;1499.58887613523;75;13;257579835015907;36;11;841.713874973454;35;16;1167.94215772135;17;4;600.417021805648;155;54;547309974880789;694842132;360922165289256;37694;0;0;213;362;1;768;0;0
forest;annual;HEW08_2008;HAI;HEW8;2008;504371623299984;NA;169;56;35;22;568.310324383196;36;9;229724981398335;85;16;1020.06142414119;13;9;1158.0946704921;6;5;226.853267404264;161;49;479618055047389;1156174404;140254479338843;45735;0;0;604;1002;149;96;0;0
forest;annual;HEW08_2009;HAI;HEW8;2009;354774816915468;NA;145;55;22;19;283.915740275063;47;9;201005444973864;52;12;717.426235081744;24;15;536.351744059236;1;1;18.0816099500086;144;54;352966655920467;1156174404;-8249235;5449;0;0;604;1002;149;96;0;0
forest;annual;HEW08_2010;HAI;HEW8;2010;249434540058161;NA;221;43;34;17;283.158333015889;54;9;107214419833548;72;8;431.694231949918;61;9;707.348637280317;2;2;13.9506045404547;218;40;248039479604115;1156174404;-150604175;55809;0;0;604;1002;149;96;0;0
forest;annual;HEW08_2011;HAI;HEW8;2011;10950461395324;NA;757;63;26;19;886.353104263513;80;15;198419736549232;148;16;3187.08278826292;503;13;4892.82813730529;4;3;60.4606632071181;752;59;108900007321169;1156174404;-164430866666667;34372;0;0;604;1002;149;96;0;0
forest;annual;HEW08_2012;HAI;HEW8;2012;378193322849633;NA;256;50;18;14;303.733420875061;114;12;173565327978887;68;14;643.322004106846;56;10;1099.22452372555;4;2;72.3264398000345;252;48;370960678869629;1156174404;85974710743802;46728;0;0;604;1002;149;96;0;0
forest;annual;HEW08_2013;HAI;HEW8;2013;375693361467211;NA;222;50;12;12;299.205329597405;130;13;152402728708811;43;11;857.280441725399;37;14;1076.42055626119;1;1;96.475094817846;221;49;366045851985426;1156174404;-78417391666667;57464;0;0;604;1002;149;96;0;0
forest;annual;HEW08_2014;HAI;HEW8;2014;500906591390192;NA;244;42;13;10;454.662985752336;146;13;330027140060689;40;13;184.494972431462;45;6;1069.63655511123;8;3;327.797915534882;236;39;468126799836704;1156174404;146237483333333;53202;0;0;604;1002;149;96;0;0
forest;annual;HEW08_2015;HAI;HEW8;2015;6227079978115;NA;195;57;19;11;632.519677601675;112;16;289855258479158;33;15;854.777620660775;31;15;1841.23009506097;7;4;409.909250355131;187;52;569002556580141;1156174404;84053125;37492;0;0;604;1002;149;96;0;0
forest;annual;HEW08_2016;HAI;HEW8;2016;191083392086261;NA;134;35;12;8;302.942347672195;87;12;975390082994821;25;7;354.330358825744;10;8;278.171131369847;4;2;229.113409535709;130;33;16817205113269;1156174404;256469338842975;36681;0;0;604;1002;149;96;0;0
forest;annual;HEW09_2008;HAI;HEW9;2008;912636765850557;NA;211;79;37;23;658.774233927715;48;9;444099844973315;56;21;1069.10663196615;70;26;2957.48834287856;2;2;4.65572997813232;207;75;910261589385755;1257381741;221246925619835;51945;0;0;32;188;0;138;0;0
